,sid,RT_level,A,A_stdzd,B,B_stdzd,C,C_stdzd,D,D_stdzd,max_rt_lv,stdzd_avg,text,tokens,uid
10,3674381672436569,3,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,简直就是，每况愈下啊😱村长一定是为了在这搅基横行的世界用自己惨不忍睹的品位来说明自己是直男。。一定是嗯,简直 就是 ， 每况愈下 啊 😱 村长 一定 是 为了 在 这 搅基 横行 的 世界 用 自己 惨不忍睹 的 品位 来 说明 自己 是 直 男 。 。 一定 是  嗯 ,
11,3671282299742665,1,,,,,1.0,0.9567159747987788,0.0,0.022763229408860945,,0.48973960210382,[吃惊]官微都来祝福啦？还是马上有对象，压力山大啊！哈哈～,{TP} 官微 都 来 祝福 啦 ？ 还是 马上 有 对象 ， 压力 山大 啊 ！ 哈哈 ～,
12,3689053834230864,2,,,,,0.0,0.013278939504807904,2.0,2.1127778926716623,,1.0630284160882348,数据分析，没其他意思。如果数据有误，请指正。,数据分析 ， 没 其他 意思 。 如果 数据 有误 ， 请 指正 。,
13,3688421320713749,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,对的就是我[呵呵],对 的 就是 我 {TP},
14,3716397450216420,3,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,我也得了,我 也 得 了 ,
15,3663196063343016,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,我倒是希望我能请得起章医生做广告，我的农场发展起来了，我一定会这样做！我们这些躬耕陇亩、用生态有机的生产方式、保护一方水土、生产安全食材的农民，为什么不能请一个美丽正直、有专业精神、令人尊敬的医生做广告呢？！,我 倒 是 希望 我能 请 得 起章 医生 做广告 ， 我 的 农场 发展 起来 了 ， 我 一定 会 这样 做 ！ 我们 这些 躬耕 陇亩 、 用 生态 有机 的 生产方式 、 保护 一方水土 、 生产 安全 食材 的 农民 ， 为什么 不能 请 一个 美丽 正直 、 有 专业 精神 、 令人尊敬 的 医生 做广告 呢 ？ ！,
16,3696349968895860,4,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,一下子看不到通告，听不到导演骂，都不习惯了[哈哈],一下子 看不到 通告 ， 听 不到 导演 骂 ， 都 不 习惯 了 {TP},
17,3749251605313399,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,[偷笑]快来@微博用户,{TP} 快 来 {AT},
18,3678629550948816,0,,,,,2.0,1.9001530100927495,0.0,0.022763229408860945,,0.9614581197508052,"徐泽对博文【写作是件严肃的事——红网访谈】的评论：""谢谢徐老师，过奖了""查看原文：🔗网页链接","徐泽对 博文 【 写作 是 件 严肃 的 事 — — 红网 访谈 】 的 评论 ： "" 谢谢 徐 老师 ， 过奖 了 "" 查看 原文 ： 🔗 网页 链接",
19,3688134639899297,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,怎么这么多人不知道吗？乐林逼她续约，她不肯就提前一天告诉她第二天必须从公司租的房子搬走。第二天好多衣服啊亲们送的话筒啊什么的都不让带。那时候她23岁。一个人。在北京。,怎么 这么 多人 不 知道 吗 ？ 乐林 逼 她 续约 ， 她 不肯 就 提前 一天 告诉 她 第二天 必须 从 公司 租 的 房子 搬走 。 第二天 好多 衣服 啊 亲们 送 的 话筒 啊 什么 的 都 不让 带 。 那 时候 她 23 岁 。 一个 人 。 在 北京 。,
20,3723882353552144,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,他没说，他说两队还有一起出线的可能，的确是有这种可能不过太小了,他 没 说 ， 他 说 两队 还有 一起 出线 的 可能 ， 的确 是 有 这种 可能  不过 太小 了,
21,3731595548718771,2,,,,,-2.0,-1.873595131083134,-1.0,-1.0222441022225397,,-1.4479196166528367,我找了啊，“地大物博、傻逼众多”。,我 找 了 啊 ， “ 地大物博 、 傻 逼 众多 ” 。,
22,3717378376399337,1,,,,,-1.0,-0.9301580957891632,0.0,0.022763229408860945,,-0.453697433190151,最难让你国人明白的是，不在于哪个境遇好坏，而在是不是你能选的。如果进笼子出笼子都是被迫，那你比较好坏有什么意义？好比一个残疾人大谈做轮椅的好处，问题是你能选择成为健康人吗？,最难 让 你 国人 明白 的 是 ， 不 在于 哪个 境遇 好坏 ， 而 在 是不是 你 能 选 的 。 如果 进 笼子 出 笼子 都 是 被迫 ， 那 你 比较 好坏 有 什么 意义 ？ 好比 一个 残疾人 大谈 做 轮椅 的 好处 ， 问题 是 你 能 选择 成为 健康人 吗 ？,
23,3713691386226208,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,国内的隔离是不是日本的化妆下地？日本木有隔离只有下地。如果你买得产品有化妆下地四个字一定用在防晒后，如果你买得产品英语翻译为，makeupbase，什么什么base的，也是防晒后，如果是韩国产品和国内产品，我了解比较少，就不好回答了。,国内 的 隔离 是不是 日本 的 化妆 下 地 ？ 日本 木有 隔离 只有 下 地 。 如果 你 买 得 产品 有 化妆 下 地 四个 字 一定 用 在 防晒 后 ， 如果 你 买 得 产品 英语翻译 为 ， makeupbase ， 什么 什么 base 的 ， 也 是 防晒 后 ， 如果 是 韩国 产品 和 国内 产品 ， 我 了解 比较 少 ， 就 不好 回答 了 。,
24,3731163535360832,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,每次去都要看看中芦23号这个大院子，无论白天深夜，流连于它四周精致的不同形状的花墙，品味它苍劲有力的“国恩家庆，人寿年丰”，不知还留得住不[悲伤],每次 去 都 要 看看 中芦 23 号 这个 大 院子 ， 无论 白天 深夜 ， 流连 于 它 四周 精致 的 不同 形状 的 花墙 ， 品味 它 苍劲 有力 的 “ 国恩家庆 ， 人寿年丰 ” ， 不知 还 留得 住 不 {TP},
25,3668778938002437,5,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,很吊呢,很 吊 呢,
26,3694262208078002,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,我也希望有机会去石家庄，可是离唐山好远啊，有时间去的时候没有门票，得到门票也不一定刚好有时间去啊[泪],我 也 希望 有 机会 去 石家庄 ， 可是 离 唐山 好 远 啊 ， 有 时间 去 的 时候 没有 门票 ， 得到 门票 也 不 一定 刚好 有 时间 去 啊 {TP},
27,3741959065493456,1,,,,,1.0,0.9567159747987788,0.0,0.022763229408860945,,0.48973960210382,无论你觉得你行不行，你都是对的。世界上没有什么比我们的信念更加强大有力了。如果我们觉得自己不具备这个能力，那大脑就会找到证据来证明这个想法。如果我们觉,无论 你 觉得 你 行不行 ， 你 都 是 对 的 。 世界 上 没有 什么 比 我们 的 信念 更加 强大 有力 了 。 如果 我们 觉得 自己 不 具备 这个 能力 ， 那 大脑 就 会 找到 证据 来 证明 这个 想法 。 如果 我们 觉,
28,3674910972579689,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,以英拉的名义，以粉丝的名义，你们真的站住大义了？站住大意骂人多爽啊！可我不爽啊！,以英拉 的 名义 ， 以 粉丝 的 名义 ， 你们 真的 站住 大义 了 ？ 站住 大意 骂人 多爽 啊 ！ 可 我 不爽 啊 ！,
29,3712798355930306,7,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,如果不是你提醒我我还不知道我选择了9，怪不得误会脱团了,如果 不是 你 提醒 我 我 还 不 知道 我 选择 了 9 ， 怪不得 误会 脱团 了,
30,3717804220285087,6,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,90kg以下好吗！去个毛啊[可怜],90kg 以下 好 吗 ！ 去 个 毛 啊 {TP},
31,3699208630363397,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,已私,已私,
32,3694868628598858,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,不管是不是团队作品，我是不是被当枪使，表明态度，骂便骂了，如果他老丈人觉得被骂成老傻逼就是想要的结果，那我也没办法啊，而且这事和证实证伪关系都不大，我只是信奉一些相对简单的道理，和出轨无关，和宽容无关，但与血亲、父女有关，这是我真正在乎的东西、发声的原因。,不管 是不是 团队 作品 ， 我 是不是 被 当枪 使 ， 表明态度 ， 骂 便 骂 了 ， 如果 他 老丈人 觉得 被 骂 成 老 傻 逼 就是 想要 的 结果 ， 那 我 也 没 办法 啊 ， 而且 这事 和 证实 证伪 关系 都 不大 ， 我 只是 信奉 一些 相对 简单 的 道理 ， 和 出轨 无关 ， 和 宽容 无关 ， 但 与 血亲 、 父女 有关 ， 这 是 我 真正 在乎 的 东西 、 发声 的 原因 。,
33,3743820074123055,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,大家快打电话给G4爆料，今晚马上出街播出@微博用户,大家 快 打电话 给 G4 爆料 ， 今晚 马上 出 街 播出  {AT},
34,3711877441949508,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,我也在等大图啊！,我 也 在 等 大图 啊 ！,
35,3707993121889752,1,,,,,-1.0,-0.9301580957891632,-2.0,-2.0672514338539405,,-1.4987047648215517,男的干嘛不跟着前女友去啊！尼玛要求未婚妻这啊那啊的，自己干嘛不殉情？这种神经病趁早离开，有多远滚多远,男 的 干嘛 不 跟着 前女友 去 啊 ！ 尼玛 要求 未婚妻 这 啊 那 啊 的 ， 自己 干嘛 不 殉情 ？ 这种 神经病 趁早 离开 ， 有多远 滚多远,
36,3690610756052526,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,没错！主持是黄子佼，现场的气氛好极了！两年前全智贤来台北的记者会，也是黄子佼主持的喔！,没错 ！ 主持 是 黄子佼 ， 现场 的 气氛 好极了 ！ 两年 前 全智贤 来 台北 的 记者会 ， 也 是 黄子佼 主持 的 喔 ！,
37,3678022332409689,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,王大胡子是谁啊？,王 大胡子 是 谁 啊 ？,
38,3673679428840558,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,[可爱]是啊！儿子都是给丈母娘养的啊，[哈哈][哈哈],{TP} 是 啊 ！ 儿子 都 是 给 丈母娘 养 的 啊 ， {TP} {TP},
39,3728229129263289,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,玩家多就会排队，新增服务器可以解决，但如果开多了服务器运营费用会增加，玩家流量不足就亏损。在一定程度上，可以通过观察一款新游戏的服务器数来看运营信心,玩家 多 就 会 排队 ， 新增 服务器 可以 解决 ， 但 如果 开多 了 服务器 运营 费用 会 增加 ， 玩家 流量 不足 就 亏损 。 在 一定 程度 上 ， 可以 通过观察 一款 新 游戏 的 服务器 数 来看 运营 信心,
40,3741244561621278,2,,,,,-1.0,-0.9301580957891632,-1.0,-1.0222441022225397,,-0.9762010990058514,那尼玛，这畜生要是跨省玩了，会不会吃不惯啊？会不会绝食抗议啊？,那 尼玛 ， 这 畜生 要是 跨省 玩 了 ， 会 不会 吃 不惯 啊 ？ 会 不会 绝食抗议 啊 ？,
41,3720679645954985,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,也有可能遭球了。[汗],也 有 可能 遭球 了 。 {TP},
42,3680027495527504,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,自由。不是垄断行业，顾客用脚投票。一些商家默认可以自带酒水，也是商家竞争的生存之计，并非商家不想赚。如果照高院的逻辑，如果顾客嫌菜品贵，是不是也可以自带菜品？顾客自带酒水和菜品到五星酒店消费被赶出来是不是可以报警？,自由 。 不是 垄断行业 ， 顾客 用脚 投票 。 一些 商家 默认 可以 自带 酒水 ， 也 是 商家 竞争 的 生存 之计 ， 并非 商家 不想 赚 。 如果 照 高院 的 逻辑 ， 如果 顾客 嫌 菜品 贵 ， 是不是 也 可以 自带 菜品 ？ 顾客 自带 酒水 和 菜品 到 五星 酒店 消费 被 赶出来 是不是 可以 报警 ？,
43,3670781919794675,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,防~~防腐剂？医生您说的是防腐剂吗？omg良心啊！内幕啊！给力啊！妹子们，看见了吗！面膜里还有防腐剂呢！,防 ~ ~ 防腐剂 ？ 医生 您 说 的 是 防腐剂 吗 ？ omg  良心 啊 ！ 内幕 啊 ！ 给力 啊 ！ 妹子 们 ， 看见 了 吗 ！ 面膜 里 还有 防腐剂 呢 ！,
44,3688184695449740,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,怎么这么多人不知道吗？乐林逼她续约，她不肯就提前一天告诉她第二天必须从公司租的房子搬走。第二天好多衣服啊亲们送的话筒啊什么的都不让带。那时候她23岁。一个人。在北京。,怎么 这么 多人 不 知道 吗 ？ 乐林 逼 她 续约 ， 她 不肯 就 提前 一天 告诉 她 第二天 必须 从 公司 租 的 房子 搬走 。 第二天 好多 衣服 啊 亲们 送 的 话筒 啊 什么 的 都 不让 带 。 那 时候 她 23 岁 。 一个 人 。 在 北京 。,
45,3743800268771864,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,哎，是啊，有时候不知道怎么办好,哎 ， 是 啊 ， 有时候 不 知道 怎么办 好,
46,3746309373101834,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,《仲景全书》中医古籍曾出全本影印。《金匮玉函经》人卫有影印本。千金翼方的伤寒部分钱超尘老《唐本伤寒论》。梁永宣以邓珍为底本，赵本、俞桥等诸本汇校金匮，加上段逸山之《洪武抄本金匮要略》。《脉经》沈炎南校注本参考《景宋本脉经》。,《 仲景 全书 》 中医 古籍 曾出 全本 影印 。 《 金匮 玉函经 》 人卫有 影印本 。 千金 翼方 的 伤寒 部分 钱 超尘 老 《 唐本 伤寒论 》 。 梁永宣以 邓珍 为 底本 ， 赵本 、 俞桥 等 诸本 汇校 金匮 ， 加上 段逸山 之 《 洪武 抄本 金匮要略 》 。 《 脉经 》 沈炎 南 校注 本 参考 《 景宋本 脉经 》 。,
47,3736266774047010,1,,,,,0.0,0.013278939504807904,1.0,1.0677705610402617,,0.5405247502725348,您好。美国各州规定不同。以纽约为例，如果要摆摊，首先要向纽约州税务局申请销售税证，填写州税局TDF-17表，这样才能够合法地向顾客收取消费税，并且上缴州税局。接下来的其他注意事项请参/@微博用户 :门口摆摊需要什么许可或备案吗？摆摊是否免税,您好 。 美国 各州 规定 不同 。 以 纽约 为例 ， 如果 要 摆摊 ， 首先 要 向 纽约州 税务局 申请 销售税 证 ， 填写 州 税局 TDF - 17 表 ， 这样 才 能够 合法 地向 顾客 收取 消费税 ， 并且 上缴 州 税局 。 接下来 的 其他 注意事项 请 参 / {AT} {SP} : 门口 摆摊 需要 什么 许可 或 备案 吗 ？ 摆摊 是否 免税,
48,3725389186669098,2,,,,,0.0,0.013278939504807904,1.0,1.0677705610402617,,0.5405247502725348,唐乐琳谢谢@微博用户 全体叔叔阿姨们的祝福！[心],唐乐琳 谢谢 {AT} {SP} 全体 叔叔 阿姨 们 的 祝福 ！ {TP},
49,3678596726291105,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,香港有200多万套公屋都是这种类型的房子，可以供700多万人居住。,香港 有 200 多 万套 公屋 都 是 这种 类型 的 房子 ， 可以 供 700 多万 人 居住 。,
50,3690301762240240,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,呵呵，感谢您一路以来的支持。我只能说，没有经历过战争，就不知道什么是残酷。不管怎样，做自己的事情，顺便当心地雷。知道帮助朱令最悲哀的是什么吗？就是你永远不知道谁会突然倒戈，小伙伴也可能是大灰狼装的羊。我本善良，但是不容那些居心叵测之,呵呵 ， 感谢您 一路 以来 的 支持 。 我 只能 说 ， 没有 经历 过 战争 ， 就 不 知道 什么 是 残酷 。 不管怎样 ， 做 自己 的 事情 ， 顺便 当心 地雷 。 知道 帮助 朱令 最 悲哀 的 是 什么 吗 ？ 就是 你 永远 不 知道 谁 会 突然 倒戈 ， 小伙伴 也 可能 是 大灰狼 装 的 羊 。 我本 善良 ， 但是 不容 那些 居心叵测 之,
51,3748342028827934,1,,,,,-2.0,-1.873595131083134,-2.0,-2.0672514338539405,,-1.9704232824685373,我看你麻痹啊，孙子5年前啥也不是，老罗帮他。现在反咬，操你妈有这样的吗？,我 看 你 麻痹 啊 ， 孙子 5 年前 啥 也 不是 ， 老罗帮 他 。 现在 反咬 ， 操 你 妈 有 这样 的 吗 ？,
52,3676932023564534,3,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,你这句话我笑疯了, 你 这句 话 我 笑 疯 了,
53,3740507794472111,1,,,,,0.0,0.013278939504807904,-1.0,-1.0222441022225397,,-0.5044825813588659,你把我和九妹圈在一起，就不怕夜深风高的一个夜晚我把她吗?[bm啦啦队]@微博用户,你 把 我 和 九妹 圈 在 一起 ， 就 不怕 夜深 风高 的 一个 夜晚 我 把 她  吗 ? {TP} {AT},
54,3689563740085973,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,两球领先多打一人，就不知道该怎么踢了，教练的应变指挥在哪里？,两球 领先 多 打 一人 ， 就 不 知道 该 怎么 踢 了 ， 教练 的 应变 指挥 在 哪里 ？,
55,3712026952581156,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,单纯从摄影或者从照片的角度来说国外的摄影师除了手法、创意都领先之外，手段也是很高的,单纯 从 摄影 或者 从 照片 的 角度 来说 国外 的 摄影师 除了 手法 、 创意 都 领先 之外 ， 手段 也 是 很 高 的 ,
56,3723494367557205,2,,,,,-1.0,-0.9301580957891632,-1.0,-1.0222441022225397,,-0.9762010990058514,你不是在6月17号晚上六点左右就已经评论过了吗，就回答了一个字：会，我当时是不是应该截图啊，居然你还删了评论，重新评一条，太假了，这样做有意义吗，市民提了个意见，居然这种态度，现在又删评论，做给谁看,你 不是 在 6 月 17 号 晚上 六点 左右 就 已经 评论 过 了 吗 ， 就 回答 了 一个 字 ： 会 ， 我 当时 是不是 应该 截图 啊 ， 居然 你 还 删 了 评论 ， 重新 评 一条 ， 太假 了 ， 这样 做 有 意义 吗 ， 市民 提了 个 意见 ， 居然 这种 态度 ， 现在 又 删 评论 ， 做 给 谁 看,
57,3670919484970355,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,防~~防腐剂？医生您说的是防腐剂吗？omg良心啊！内幕啊！给力啊！妹子们，看见了吗！面膜里还有防腐剂呢！,防 ~ ~ 防腐剂 ？ 医生 您 说 的 是 防腐剂 吗 ？ omg  良心 啊 ！ 内幕 啊 ！ 给力 啊 ！ 妹子 们 ， 看见 了 吗 ！ 面膜 里 还有 防腐剂 呢 ！,
58,3747059549318638,3,,,,,-1.0,-0.9301580957891632,0.0,0.022763229408860945,,-0.453697433190151,以前就听说过曺吧老吧主骗粉丝圈钱，原来新吧主也不好落后,以前 就 听说 过 曺 吧 老 吧 主骗 粉丝 圈钱 ， 原来 新 吧 主 也 不好 落后,
59,3701454739273853,1,,,,,0.0,0.013278939504807904,1.0,1.0677705610402617,,0.5405247502725348,Boss说了这不是亏不亏的问题，而是信誉问题。还有啊，黑色衣服本来就不一样，绝对没有一点掉色是不可能，大家自己有黑色衣服的都知道。所以呢，请大家按照正确的洗涤方式。衣服大家都拿到了，质量也是看的到的。因为胶印问题而造成衣服损坏可以寄回来的,Boss 说 了 这 不是 亏不亏 的 问题 ， 而是 信誉 问题 。 还有 啊 ， 黑色 衣服 本来 就 不 一样 ， 绝对 没有 一点 掉色 是 不 可能 ， 大家 自己 有 黑色 衣服 的 都 知道 。 所以 呢 ， 请 大家 按照 正确 的 洗涤 方式 。 衣服 大家 都 拿到 了 ， 质量 也 是 看 的 到 的 。 因为 胶印 问题 而 造成 衣服 损坏 可以 寄 回来 的,
60,3747950641443797,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,HKD7800啊亲要是这样安利几句有人会买就发了你不也是买了个入门平价版吗w),HKD7800 啊 亲  要是 这样 安利 几句 有人 会 买 就 发 了  你 不 也 是 买 了 个 入门 平价 版 吗 w ),
61,3704820583689091,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,不好翘！！一点都不好翘啊！！你给我胖回来啊！！我要听你唱歌啊！！明明唱歌那么好听已经哭成狗什么的才不会跟你说明天我一定不会哭我一定打死你,不好 翘 ！ ！ 一点 都 不好 翘 啊 ！ ！ 你 给 我 胖 回来 啊 ！ ！ 我要 听 你 唱歌 啊 ！ ！ 明明 唱歌 那么 好听 已经 哭成 狗 什么 的 才 不会 跟 你 说 明天 我 一定 不会 哭 我 一定 打死 你,
62,3748494097329039,1,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,现实企业客户、业务全在中层手里呢！,现实 企业 客户 、 业务 全在 中层 手里 呢 ！,
63,3734194523694790,1,,,,,-3.0,-2.817032166377105,-3.0,-3.112258765485341,,-2.964645465931224,黑你妈比，滚你妈比，操你妈比，老子说句话你就来骂，老子骂死你。,黑 你 妈 比 ， 滚 你 妈 比 ， 操 你 妈 比 ， 老子 说句话 你 就 来 骂 ， 老子 骂 死 你 。,
64,3730920760441221,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,有啊，奈德啊，罗勃啊，猫姨啊，少狼主啊，少龙主啊，泰温啊，乔佛里啊，蓝礼啊，马王啊，都是主角。,有 啊 ， 奈德 啊 ， 罗勃 啊 ， 猫姨 啊 ， 少狼主 啊 ， 少龙主 啊 ， 泰温 啊 ， 乔佛里 啊 ， 蓝礼 啊 ， 马王 啊 ， 都 是 主角 。,
65,3700899173698432,2,,,,,0.0,0.013278939504807904,0.0,0.022763229408860945,,0.018021084456834424,让你爹做肉酱啊！[馋嘴],让 你 爹 做 肉酱 啊 ！ {TP},
